DateTime,R_Bidmi_mm,R_Haselholz_mm,Q_M1_mm,Q_M2_mm,P_M1_kWh,P_M2_kWh,P_total_kWh,Demand_kWh,SpotTrade_kWh,IntradayBuy_kWh,Price_spot
2025-06-04 09:10:00,1000.0,600.0,3.0,0.0,1.365,0.0,1.365,87.01341666666667,-85.6484166666667,0.0,0.1
2025-06-04 09:15:00,1000.0,600.0,4.0,0.0,1.82,0.0,1.82,91.49891666666667,-89.6789166666667,0.0,0.1
2025-06-04 09:20:00,1000.0,600.0,10.0,0.0,4.55,0.0,4.55,85.09908333333333,-80.5490833333333,0.0,0.1
2025-06-04 09:25:00,1000.0,600.0,11.0,0.0,5.005,0.0,5.005,85.2355,-80.2305,0.0,0.1
2025-06-04 09:30:00,1000.0,600.0,3.0,0.999999999999886,1.365,3.32999999999962,4.69499999999962,83.98883333333333,-79.2938333333337,0.0,0.1
2025-06-04 09:35:00,1000.0,600.0,6.0,0.0,2.73,0.0,2.73,79.38399999999999,-76.654,0.0,0.1
2025-06-04 09:40:00,1000.0,600.0,7.0,0.0,3.185,0.0,3.185,77.16841666666666,-73.9834166666667,0.0,0.1
2025-06-04 09:45:00,1000.0,600.0,0.0,10.9999999999999,0.0,36.6299999999996,36.6299999999996,76.23741666666666,-39.607416666667,0.0,0.1
2025-06-04 09:50:00,1000.0,600.0,0.0,12.0,0.0,39.96,39.96,72.88674999999999,-32.92675,0.0,0.1
2025-06-04 09:55:00,1000.0,600.0,0.0,12.0000000000001,0.0,39.9600000000004,39.9600000000004,70.37333333333333,-30.413333333333,0.0,0.1
2025-06-04 10:00:00,1000.0,600.0,0.0,17.0,0.0,56.61,56.61,73.88,-17.27,0.0,0.1
2025-06-04 10:05:00,1000.0,600.0,0.0,23.0,0.0,76.59,76.59,73.5745,3.0155,0.0,0.1
2025-06-04 10:10:00,1000.0,600.0,0.0,28.0,0.0,93.24,93.24,69.13158333333332,24.1084166666667,0.0,0.1
2025-06-04 10:15:00,1000.0,600.0,0.0,28.0,0.0,93.24,93.24,64.01308333333333,29.2269166666667,0.0,0.1
2025-06-04 10:20:00,1000.0,600.0,2.0,28.0,0.91,93.24,94.14999999999999,66.68658333333333,27.4634166666667,0.0,0.1
2025-06-04 10:25:00,1000.0,600.0,9.0,28.0,4.095,93.24,97.335,61.70733333333334,35.6276666666667,0.0,0.1
2025-06-04 10:30:00,1000.0,600.0,12.0,28.0,5.46,93.24,98.69999999999999,54.03966666666666,44.6603333333333,0.0,0.1
2025-06-04 10:35:00,1000.0,600.0,19.0,27.0,8.645,89.91,98.55499999999999,55.97174999999999,42.58325,0.0,0.1
2025-06-04 10:40:00,1000.0,600.0,21.0,27.0,9.555,89.91,99.465,56.61566666666667,42.8493333333333,0.0,0.1
2025-06-04 10:45:00,1000.0,600.0,23.0,27.0,10.465,89.91,100.375,55.254666666666665,45.1203333333333,0.0,0.1
2025-06-04 10:50:00,1000.0,600.0,22.0,27.0,10.01,89.91,99.92,54.700583333333334,45.2194166666667,0.0,0.1
2025-06-04 10:55:00,1000.0,600.0,24.0,28.0,10.92,93.24,104.16,54.16408333333334,49.9959166666667,0.0,0.1
2025-06-04 11:00:00,1000.0,600.0,23.0,28.0,10.465,93.24,103.705,47.92758333333333,55.7774166666667,0.0,0.1
2025-06-04 11:05:00,1000.0,600.0,22.0,27.0,10.01,89.91,99.92,48.77041666666666,51.1495833333333,0.0,0.1
2025-06-04 11:10:00,1000.0,600.0,23.0,26.0,10.465,86.58,97.045,57.450583333333334,39.5944166666667,0.0,0.1
2025-06-04 11:15:00,1000.0,600.0,23.0,26.0,10.465,86.58,97.045,56.38966666666667,40.6553333333333,0.0,0.1
2025-06-04 11:20:00,1000.0,600.0,17.0,26.0,7.735,86.58,94.315,57.09883333333333,37.2161666666667,0.0,0.1
2025-06-04 11:25:00,1000.0,600.0,14.0,26.0,6.37,86.58,92.95,52.237333333333325,40.7126666666667,0.0,0.1
2025-06-04 11:30:00,1000.0,600.0,14.0,27.0,6.37,89.91,96.28,49.666,46.614,0.0,0.1
2025-06-04 11:35:00,1000.0,600.0,10.0,27.0,4.55,89.91,94.46,43.86,50.6,0.0,0.1
2025-06-04 11:40:00,1000.0,600.0,11.0,27.0,5.005,89.91,94.91499999999999,41.98891666666667,52.9260833333333,0.0,0.1
2025-06-04 11:45:00,1000.0,600.0,7.0,29.0,3.185,96.57,99.755,40.53075,59.22425,0.0,0.1
2025-06-04 11:50:00,1000.0,600.0,8.0,29.0,3.64,96.57,100.21,39.521249999999995,60.68875,0.0,0.1
2025-06-04 11:55:00,1000.0,600.0,8.0,28.0,3.64,93.24,96.88,40.21358333333333,56.6664166666667,0.0,0.1
2025-06-04 12:00:00,1000.0,600.0,9.0,29.0,4.095,96.57,100.66499999999999,36.099333333333334,64.5656666666667,0.0,0.1
2025-06-04 12:05:00,1000.0,600.0,15.0,28.0,6.825,93.24,100.065,49.934583333333336,50.1304166666667,0.0,0.1
2025-06-04 12:10:00,1000.0,600.0,15.0,28.0,6.825,93.24,100.065,50.993,49.072,0.0,0.1
2025-06-04 12:15:00,1000.0,600.0,24.0,25.0,10.92,83.25,94.17,54.74341666666667,39.4265833333333,0.0,0.1
2025-06-04 12:20:00,1000.0,600.0,21.0,25.0,9.555,83.25,92.805,54.245916666666666,38.5590833333333,0.0,0.1
2025-06-04 12:25:00,1000.0,600.0,20.0,26.0,9.1,86.58,95.67999999999999,50.36033333333333,45.3196666666667,0.0,0.1
2025-06-04 12:30:00,1000.0,600.0,17.0,25.0,7.735,83.25,90.985,45.190916666666666,45.7940833333333,0.0,0.1
2025-06-04 12:35:00,1000.0,600.0,19.0,24.0,8.645,79.92,88.565,38.25033333333333,50.3146666666667,0.0,0.1
2025-06-04 12:40:00,1000.0,600.0,16.0,25.0,7.28,83.25,90.53,53.56816666666666,36.9618333333333,0.0,0.1
2025-06-04 12:45:00,1000.0,600.0,15.0,26.0,6.825,86.58,93.405,53.047666666666665,40.3573333333333,0.0,0.1
2025-06-04 12:50:00,1000.0,600.0,13.0,24.0,5.915,79.92,85.83500000000001,52.45791666666666,33.3770833333333,0.0,0.1
2025-06-04 12:55:00,1000.0,600.0,12.0,25.0,5.46,83.25,88.71,56.88841666666666,31.8215833333333,0.0,0.1
2025-06-04 13:00:00,1000.0,600.0,6.0,26.9999999999998,2.73,89.9099999999992,92.6399999999992,58.08841666666667,34.5515833333326,0.0,0.1
2025-06-04 13:05:00,1000.0,600.0,9.0,28.0,4.095,93.24,97.335,70.58383333333333,26.7511666666667,0.0,0.1
2025-06-04 13:10:00,1000.0,600.0,22.0,21.0000000000002,10.01,69.9300000000008,79.94000000000081,74.24416666666666,5.69583333333411,0.0,0.1
2025-06-04 13:15:00,1000.0,600.0,25.0,20.0,11.375,66.6,77.975,71.178,6.797,0.0,0.1
2025-06-04 13:20:00,1000.0,600.0,18.0,21.0,8.19,69.93,78.12,65.66258333333333,12.4574166666667,0.0,0.1
2025-06-04 13:25:00,1000.0,600.0,9.0,26.0,4.095,86.58,90.675,58.04966666666667,32.6253333333333,0.0,0.1
2025-06-04 13:30:00,1000.0,600.0,9.0,24.0,4.095,79.92,84.015,50.838166666666666,33.1768333333333,0.0,0.1
2025-06-04 13:35:00,1000.0,600.0,13.0,24.0,5.915,79.92,85.83500000000001,48.546499999999995,37.2885,0.0,0.1
2025-06-04 13:40:00,1000.0,600.0,10.0,23.0,4.55,76.59,81.14,46.802416666666666,34.3375833333333,0.0,0.1
2025-06-04 13:45:00,1000.0,600.0,8.0,26.0,3.64,86.58,90.22,51.683166666666665,38.5368333333333,0.0,0.1
2025-06-04 13:50:00,1000.0,600.0,8.0,25.0,3.64,83.25,86.89,53.69766666666666,33.1923333333333,0.0,0.1
2025-06-04 13:55:00,1000.0,600.0,12.0,20.0,5.46,66.6,72.05999999999999,38.51533333333333,33.5446666666667,0.0,0.1
2025-06-04 14:00:00,1000.0,600.0,13.0,15.0,5.915,49.95,55.865,53.386583333333334,2.47841666666667,0.0,0.1
2025-06-04 14:05:00,1000.0,600.0,15.0,11.0,6.825,36.63,43.455000000000005,43.965833333333336,-0.510833333333331,0.0,0.1
2025-06-04 14:10:00,1000.0,600.0,17.0,8.0,7.735,26.64,34.375,36.224999999999994,-1.84999999999999,0.0,0.1
2025-06-04 14:15:00,1000.0,600.0,16.0,5.0,7.28,16.65,23.93,36.028416666666665,-12.0984166666667,0.0,0.1
2025-06-04 14:20:00,1000.0,600.0,19.0,4.0,8.645,13.32,21.965,45.235,-23.27,0.0,0.1
2025-06-04 14:25:00,1000.0,600.0,18.0,3.0,8.19,9.99,18.18,39.65908333333333,-21.4790833333333,0.0,0.1
2025-06-04 14:30:00,1000.0,600.0,20.0,2.0,9.1,6.66,15.76,41.55108333333333,-25.7910833333333,0.0,0.1
2025-06-04 14:35:00,1000.0,600.0,16.0,1.0,7.28,3.33,10.61,40.909749999999995,-30.29975,0.0,0.1
2025-06-04 14:40:00,1000.0,600.0,18.0,1.0,8.19,3.33,11.52,39.414,-27.894,0.0,0.1
2025-06-04 14:45:00,1000.0,600.0,18.0,0.0,8.19,0.0,8.19,41.45733333333333,-33.2673333333333,0.0,0.1
2025-06-04 14:50:00,1000.0,600.0,17.0,1.0,7.735,3.33,11.065000000000001,32.810249999999996,-21.74525,0.0,0.1
2025-06-04 14:55:00,1000.0,600.0,13.0,0.0,5.915,0.0,5.915,37.41,-31.495,0.0,0.1
2025-06-04 15:00:00,1000.0,600.0,17.0,1.0,7.735,3.33,11.065000000000001,40.6025,-29.5375,0.0,0.1
2025-06-04 15:05:00,1000.0,600.0,34.0,0.0,15.47,0.0,15.47,41.2895,-25.8195,0.0,0.1
2025-06-04 15:10:00,1000.0,600.0,68.0,0.0,30.94,0.0,30.94,35.38975,-4.44975,0.0,0.1
2025-06-04 15:15:00,1000.0,600.0,46.0,0.0,20.93,0.0,20.93,41.23625,-20.30625,0.0,0.1
2025-06-04 15:20:00,1000.0,600.0,34.0,1.0,15.47,3.33,18.8,38.778499999999994,-19.9785,0.0,0.1
2025-06-04 15:25:00,1000.0,600.0,39.0,0.0,17.745,0.0,17.745,45.52483333333333,-27.7798333333333,0.0,0.1
2025-06-04 15:30:00,1000.0,600.0,24.0,0.0,10.92,0.0,10.92,45.955333333333336,-35.0353333333333,0.0,0.1
2025-06-04 15:35:00,1000.0,600.0,17.0,0.0,7.735,0.0,7.735,42.690416666666664,-34.9554166666667,0.0,0.1
2025-06-04 15:40:00,1000.0,600.0,3.0,0.0,1.365,0.0,1.365,38.41441666666667,-37.0494166666667,0.0,0.1
2025-06-04 15:45:00,1000.0,600.0,5.0,0.0,2.275,0.0,2.275,38.16258333333333,-35.8875833333333,0.0,0.1
2025-06-04 15:50:00,1000.0,600.0,0.0,1.0,0.0,3.33,3.33,39.92075,-36.59075,0.0,0.1
2025-06-04 15:55:00,1000.0,600.0,1.0,0.0,0.455,0.0,0.455,52.255333333333326,-51.8003333333333,0.0,0.1
2025-06-04 16:00:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,53.21175,-53.21175,0.0,0.1
2025-06-04 16:05:00,1000.0,600.0,11.0,0.0,5.005,0.0,5.005,52.334833333333336,-47.3298333333333,0.0,0.1
2025-06-04 16:10:00,1000.0,600.0,28.0,0.0,12.74,0.0,12.74,51.82941666666666,-39.0894166666667,0.0,0.1
2025-06-04 16:15:00,1000.0,600.0,80.0,0.0,36.4,0.0,36.4,47.559583333333336,-11.1595833333333,0.0,0.1
2025-06-04 16:20:00,1000.0,600.0,77.0,0.0,35.035,0.0,35.035,46.696749999999994,-11.66175,0.0,0.1
2025-06-04 16:25:00,1000.0,600.0,76.0,0.0,34.58,0.0,34.58,52.95399999999999,-18.374,0.0,0.1
2025-06-04 16:30:00,1000.0,600.0,83.0,0.0,37.765,0.0,37.765,59.15108333333333,-21.3860833333333,0.0,0.1
2025-06-04 16:35:00,1000.0,600.0,71.0,0.0,32.305,0.0,32.305,62.06316666666667,-29.7581666666667,0.0,0.1
2025-06-04 16:40:00,1000.0,600.0,79.0,0.0,35.945,0.0,35.945,60.735083333333336,-24.7900833333333,0.0,0.1
2025-06-04 16:45:00,1000.0,600.0,78.0,0.0,35.49,0.0,35.49,64.74916666666667,-29.2591666666667,0.0,0.1
2025-06-04 16:50:00,1000.0,600.0,50.0,0.0,22.75,0.0,22.75,66.69741666666667,-43.9474166666667,0.0,0.1
2025-06-04 16:55:00,1000.0,600.0,42.0,0.0,19.11,0.0,19.11,68.13816666666666,-49.0281666666667,0.0,0.1
2025-06-04 17:00:00,1000.0,600.0,18.0,0.0,8.19,0.0,8.19,73.48266666666666,-65.2926666666667,0.0,0.1
2025-06-04 17:05:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,78.71691666666666,-78.7169166666667,0.0,0.1
2025-06-04 17:10:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,79.81166666666667,-79.8116666666667,0.0,0.1
2025-06-04 17:15:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,80.59766666666667,-80.5976666666667,0.0,0.1
2025-06-04 17:20:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,84.15841666666665,-84.1584166666667,0.0,0.1
2025-06-04 17:25:00,1000.0,600.0,0.0,1.0,0.0,3.33,3.33,90.71008333333333,-87.3800833333333,0.0,0.1
2025-06-04 17:30:00,1000.0,600.0,0.0,5.0,0.0,16.65,16.65,90.82525,-74.17525,0.0,0.1
2025-06-04 17:35:00,1000.0,600.0,0.0,8.0,0.0,26.64,26.64,90.28941666666665,-63.6494166666667,0.0,0.1
2025-06-04 17:40:00,1000.0,600.0,0.0,12.0,0.0,39.96,39.96,89.94841666666667,-49.9884166666667,0.0,0.1
2025-06-04 17:45:00,1000.0,600.0,0.0,13.0,0.0,43.29,43.29,93.86416666666665,-50.5741666666666,0.0,0.1
2025-06-04 17:50:00,1000.0,600.0,0.0,13.0,0.0,43.29,43.29,99.38741666666665,-56.0974166666667,0.0,0.1
2025-06-04 17:55:00,1000.0,600.0,0.0,12.0,0.0,39.96,39.96,97.748,-57.788,0.0,0.1
2025-06-04 18:00:00,1000.0,600.0,0.0,6.0,0.0,19.98,19.98,102.43966666666667,-82.4596666666667,0.0,0.1
2025-06-04 18:05:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,103.76991666666666,-103.769916666667,0.0,0.1
2025-06-04 18:10:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,108.01374999999999,-108.01375,0.0,0.1
2025-06-04 18:15:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,114.57258333333334,-114.572583333333,0.0,0.1
2025-06-04 18:20:00,1000.0,600.0,5.0,0.0,2.275,0.0,2.275,110.26941666666666,-107.994416666667,0.0,0.1
2025-06-04 18:25:00,1000.0,600.0,6.0,0.0,2.73,0.0,2.73,116.623,-113.893,0.0,0.1
2025-06-04 18:30:00,1000.0,600.0,7.0,0.0,3.185,0.0,3.185,113.19149999999999,-110.0065,0.0,0.1
2025-06-04 18:35:00,1000.0,600.0,7.0,0.0,3.185,0.0,3.185,109.46433333333331,-106.279333333333,0.0,0.1
2025-06-04 18:40:00,1000.0,600.0,1.0,0.0,0.455,0.0,0.455,113.62475,-113.16975,0.0,0.1
2025-06-04 18:45:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,113.474,-113.474,0.0,0.1
2025-06-04 18:50:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,115.24933333333333,-115.249333333333,0.0,0.1
2025-06-04 18:55:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,118.15425,-118.15425,0.0,0.1
2025-06-04 19:00:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,117.46808333333333,-117.468083333333,0.0,0.1
2025-06-04 19:05:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,120.06,-120.06,0.0,0.1
2025-06-04 19:10:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,127.71591666666666,-127.715916666667,0.0,0.1
2025-06-04 19:15:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,127.89266666666666,-127.892666666667,0.0,0.1
2025-06-04 19:20:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,127.00433333333332,-127.004333333333,0.0,0.1
2025-06-04 19:25:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,123.52099999999999,-123.521,0.0,0.1
2025-06-04 19:30:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,125.96608333333333,-125.966083333333,0.0,0.1
2025-06-04 19:35:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,123.16041666666666,-123.160416666667,0.0,0.1
2025-06-04 19:40:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,129.17533333333333,-129.175333333333,0.0,0.1
2025-06-04 19:45:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,128.24408333333332,-128.244083333333,0.0,0.1
2025-06-04 19:50:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,130.0620833333333,-130.062083333333,0.0,0.1
2025-06-04 19:55:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,128.3125,-128.3125,0.0,0.1
2025-06-04 20:00:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,131.32366666666667,-131.323666666667,0.0,0.1
2025-06-04 20:05:00,1000.0,600.0,3.0,0.0,1.365,0.0,1.365,129.1195833333333,-127.754583333333,0.0,0.1
2025-06-04 20:10:00,1000.0,600.0,17.0,0.0,7.735,0.0,7.735,135.33066666666667,-127.595666666667,0.0,0.1
2025-06-04 20:15:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,133.99075,-133.99075,0.0,0.1
2025-06-04 20:20:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,137.05383333333333,-137.053833333333,0.0,0.1
2025-06-04 20:25:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,132.04625,-132.04625,0.0,0.1
2025-06-04 20:30:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,133.24166666666667,-133.241666666667,0.0,0.1
2025-06-04 20:35:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,128.37108333333333,-128.371083333333,0.0,0.1
2025-06-04 20:40:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,129.50141666666667,-129.501416666667,0.0,0.1
2025-06-04 20:45:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,129.45749999999998,-129.4575,0.0,0.1
2025-06-04 20:50:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,131.09775,-131.09775,0.0,0.1
2025-06-04 20:55:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,125.43491666666667,-125.434916666667,0.0,0.1
2025-06-04 21:00:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,129.83716666666666,-129.837166666667,0.0,0.1
2025-06-04 21:05:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,143.66833333333332,-143.668333333333,0.0,0.1
2025-06-04 21:10:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,145.68008333333333,-145.680083333333,0.0,0.1
2025-06-04 21:15:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,140.89524999999998,-140.89525,0.0,0.1
2025-06-04 21:20:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,139.84541666666667,-139.845416666667,0.0,0.1
2025-06-04 21:25:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,137.75266666666664,-137.752666666667,0.0,0.1
2025-06-04 21:30:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,136.68025,-136.68025,0.0,0.1
2025-06-04 21:35:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,138.40033333333332,-138.400333333333,0.0,0.1
2025-06-04 21:40:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,136.77141666666665,-136.771416666667,0.0,0.1
2025-06-04 21:45:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,134.83808333333332,-134.838083333333,0.0,0.1
2025-06-04 21:50:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,133.26758333333333,-133.267583333333,0.0,0.1
2025-06-04 21:55:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,127.50308333333334,-127.503083333333,0.0,0.1
2025-06-04 22:00:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,124.24516666666666,-124.245166666667,0.0,0.1
2025-06-04 22:05:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,132.53575,-132.53575,0.0,0.1
2025-06-04 22:10:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,131.49808333333334,-131.498083333333,0.0,0.1
2025-06-04 22:15:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,126.16183333333333,-126.161833333333,0.0,0.1
2025-06-04 22:20:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,130.10858333333334,-130.108583333333,0.0,0.1
2025-06-04 22:25:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,127.36325,-127.36325,0.0,0.1
2025-06-04 22:30:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,125.86633333333333,-125.866333333333,0.0,0.1
2025-06-04 22:35:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,141.26716666666664,-141.267166666667,0.0,0.1
2025-06-04 22:40:00,1000.0,600.0,0.0,1.0,0.0,3.33,3.33,141.15241666666665,-137.822416666667,0.0,0.1
2025-06-04 22:45:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,136.02266666666665,-136.022666666667,0.0,0.1
2025-06-04 22:50:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,137.37108333333333,-137.371083333333,0.0,0.1
2025-06-04 22:55:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,132.85183333333333,-132.851833333333,0.0,0.1
2025-06-04 23:00:00,1000.0,600.0,0.0,1.0,0.0,3.33,3.33,127.00533333333334,-123.675333333333,0.0,0.1
2025-06-04 23:05:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,141.6795833333333,-141.679583333333,0.0,0.1
2025-06-04 23:10:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,134.67333333333332,-134.673333333333,0.0,0.1
2025-06-04 23:15:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,135.01833333333332,-135.018333333333,0.0,0.1
2025-06-04 23:20:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,135.44966666666664,-135.449666666667,0.0,0.1
2025-06-04 23:25:00,1000.0,600.0,0.0,1.0,0.0,3.33,3.33,132.07608333333332,-128.746083333333,0.0,0.1
2025-06-04 23:30:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,129.91166666666666,-129.911666666667,0.0,0.1
2025-06-04 23:35:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,127.28399999999999,-127.284,0.0,0.1
2025-06-04 23:40:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,120.214,-120.214,0.0,0.1
2025-06-04 23:45:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,118.31908333333332,-118.319083333333,0.0,0.1
2025-06-04 23:50:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,117.78766666666667,-117.787666666667,0.0,0.1
2025-06-04 23:55:00,1000.0,600.0,241.6,46.25,109.928,154.0125,263.9405,128.31266666666664,135.627833333333,0.0,0.1
2025-06-05 00:00:00,1433.75,1444.4,241.6,46.25,109.928,154.0125,263.9405,138.322,125.6185,0.0,0.1
2025-06-05 00:05:00,1387.5,1202.8,241.6,46.25,109.928,154.0125,263.9405,136.6700833333333,127.270416666667,0.0,0.1
2025-06-05 00:10:00,1341.25,961.2,241.6,46.25,109.928,154.0125,263.9405,135.45241666666666,128.488083333333,0.0,0.1
2025-06-05 00:15:00,1295.0,719.6,119.6,46.25,54.418,154.0125,208.4305,134.0933333333333,74.3371666666667,0.0,0.1
2025-06-05 00:20:00,1248.75,600.0,0.0,46.25,0.0,154.0125,154.0125,121.45774999999999,32.55475,0.0,0.1
2025-06-05 00:25:00,1202.5,600.0,0.0,46.25,0.0,154.0125,154.0125,122.40816666666666,31.6043333333334,0.0,0.1
2025-06-05 00:30:00,1156.25,600.0,2.0,46.25,0.91,154.0125,154.92249999999999,119.79958333333333,35.1229166666667,0.0,0.1
2025-06-05 00:35:00,1110.0,600.0,0.0,46.25,0.0,154.0125,154.0125,115.59491666666665,38.4175833333334,0.0,0.1
2025-06-05 00:40:00,1063.75,600.0,0.0,46.25,0.0,154.0125,154.0125,107.80224999999999,46.21025,0.0,0.1
2025-06-05 00:45:00,1017.5,600.0,0.0,17.5,0.0,58.275,58.275,105.946,-47.671,0.0,0.1
2025-06-05 00:50:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,104.45599999999999,-104.456,0.0,0.1
2025-06-05 00:55:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,102.27916666666665,-102.279166666667,0.0,0.1
2025-06-05 01:00:00,1000.0,600.0,1.0,0.0,0.455,0.0,0.455,103.30066666666666,-102.845666666667,0.0,0.1
2025-06-05 01:05:00,1000.0,600.0,0.0,1.0,0.0,3.33,3.33,98.36125,-95.03125,0.0,0.1
2025-06-05 01:10:00,1000.0,600.0,4.0,0.0,1.82,0.0,1.82,96.20075,-94.38075,0.0,0.1
2025-06-05 01:15:00,1000.0,600.0,16.0,0.0,7.28,0.0,7.28,93.52966666666666,-86.2496666666667,0.0,0.1
2025-06-05 01:20:00,1000.0,600.0,6.0,1.0,2.73,3.33,6.0600000000000005,92.61491666666666,-86.5549166666667,0.0,0.1
2025-06-05 01:25:00,1000.0,600.0,1.0,0.0,0.455,0.0,0.455,90.59375,-90.13875,0.0,0.1
2025-06-05 01:30:00,1000.0,600.0,1.0,0.0,0.455,0.0,0.455,89.86641666666665,-89.4114166666667,0.0,0.1
2025-06-05 01:35:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,104.82841666666667,-104.828416666667,0.0,0.1
2025-06-05 01:40:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,109.72666666666666,-109.726666666667,0.0,0.1
2025-06-05 01:45:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,104.76074999999999,-104.76075,0.0,0.1
2025-06-05 01:50:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,106.07516666666666,-106.075166666667,0.0,0.1
2025-06-05 01:55:00,1000.0,600.0,1.0,0.0,0.455,0.0,0.455,102.75333333333333,-102.298333333333,0.0,0.1
2025-06-05 02:00:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,103.75475,-103.75475,0.0,0.1
2025-06-05 02:05:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,106.92391666666666,-106.923916666667,0.0,0.1
2025-06-05 02:10:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,140.731,-140.731,0.0,0.1
2025-06-05 02:15:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,136.07983333333334,-136.079833333333,0.0,0.1
2025-06-05 02:20:00,1000.0,600.0,2.0,0.0,0.91,0.0,0.91,139.67333333333332,-138.763333333333,0.0,0.1
2025-06-05 02:25:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,139.5575,-139.5575,0.0,0.1
2025-06-05 02:30:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,133.09183333333334,-133.091833333333,0.0,0.1
2025-06-05 02:35:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,133.90391666666665,-133.903916666667,0.0,0.1
2025-06-05 02:40:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,128.09066666666666,-128.090666666667,0.0,0.1
2025-06-05 02:45:00,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,125.67641666666665,-125.676416666667,0.0,0.1
